light_id,season,avg_temperature_c,rainfall_mm,failure_risk_score,predicted_failure_date
SL-3996,monsoon,25.04,163.32,0.98,2026-03-22
SL-3996,summer,35.05,18.55,0.82,2026-04-21
SL-3996,winter,23.0,9.4,0.47,
SL-3997,monsoon,25.57,184.36,0.82,2026-04-18
SL-3997,summer,37.93,34.81,0.67,2026-04-17
SL-3997,winter,20.44,19.96,0.34,
SL-3998,monsoon,27.88,241.92,0.99,2026-03-22
SL-3998,summer,37.69,30.58,0.67,2026-04-26
SL-3998,winter,23.96,14.38,0.51,2026-03-26
SL-3999,monsoon,26.0,209.22,0.99,2026-03-22
SL-3999,summer,35.16,38.55,0.73,2026-05-08
SL-3999,winter,20.77,17.3,0.42,
SL-4000,monsoon,26.05,187.8,0.93,2026-04-03
SL-4000,summer,35.94,32.52,0.84,2026-04-01
SL-4000,winter,19.68,9.56,0.45,
SL-4001,monsoon,29.6,172.39,0.99,2026-03-22
SL-4001,summer,33.2,32.87,0.89,2026-03-23
SL-4001,winter,24.49,14.99,0.56,2026-05-04
SL-4002,monsoon,25.52,170.05,0.96,2026-03-23
SL-4002,summer,34.11,24.29,0.76,2026-03-30
SL-4002,winter,18.0,12.32,0.44,
SL-4003,monsoon,26.65,167.01,0.85,2026-04-11
SL-4003,summer,34.56,30.05,0.8,2026-04-19
SL-4003,winter,23.22,19.86,0.46,
SL-4004,monsoon,29.43,183.91,0.91,2026-03-26
SL-4004,summer,37.11,18.49,0.79,2026-04-23
SL-4004,winter,21.82,18.14,0.48,
SL-4005,monsoon,29.25,232.06,0.89,
SL-4005,summer,34.35,32.86,0.69,
SL-4005,winter,22.03,7.89,0.4,
SL-4006,monsoon,26.55,164.54,0.99,2026-03-23
SL-4006,summer,32.51,38.7,0.82,2026-04-02
SL-4006,winter,21.34,14.14,0.41,
SL-4007,monsoon,28.84,176.97,0.96,2026-03-26
SL-4007,summer,32.85,23.12,0.85,2026-03-31
SL-4007,winter,24.33,16.15,0.4,
SL-4008,monsoon,29.11,179.65,0.99,2026-03-22
SL-4008,summer,36.98,30.57,0.66,2026-04-29
SL-4008,winter,23.09,19.37,0.33,
SL-4009,monsoon,25.82,206.9,0.9,2026-04-05
SL-4009,summer,32.02,21.48,0.75,2026-04-11
SL-4009,winter,21.67,18.37,0.41,
SL-4010,monsoon,27.1,227.62,0.83,2026-04-17
SL-4010,summer,37.25,37.5,0.68,2026-04-10
SL-4010,winter,22.46,19.94,0.31,
SL-4011,monsoon,25.75,182.17,0.99,
SL-4011,summer,34.46,30.59,0.77,
SL-4011,winter,21.28,8.67,0.37,
SL-4012,monsoon,26.71,207.76,0.93,2026-03-22
SL-4012,summer,34.81,16.09,0.83,2026-04-02
SL-4012,winter,24.17,12.86,0.48,
SL-4013,monsoon,27.38,175.17,0.9,2026-03-30
SL-4013,summer,34.47,15.36,0.81,2026-04-23
SL-4013,winter,23.94,6.82,0.4,
SL-4014,monsoon,29.21,249.86,0.9,2026-03-22
SL-4014,summer,35.69,29.04,0.65,2026-05-05
SL-4014,winter,20.14,15.1,0.38,
SL-4015,monsoon,28.09,202.75,0.9,2026-04-04
SL-4015,summer,33.73,21.62,0.67,2026-04-26
SL-4015,winter,20.8,14.21,0.37,
SL-4016,monsoon,26.19,239.16,0.91,
SL-4016,summer,32.12,17.04,0.67,
SL-4016,winter,19.91,9.26,0.39,
SL-4017,monsoon,28.37,199.55,0.99,2026-03-22
SL-4017,summer,33.02,22.51,0.69,2026-05-10
SL-4017,winter,24.06,7.82,0.53,2026-05-25
SL-4018,monsoon,28.69,191.49,0.99,2026-03-23
SL-4018,summer,37.89,30.2,0.77,2026-05-01
SL-4018,winter,19.2,14.5,0.42,
SL-4019,monsoon,26.72,165.32,0.99,2026-03-23
SL-4019,summer,32.7,34.3,0.7,2026-05-12
SL-4019,winter,21.66,11.12,0.5,
SL-4020,monsoon,27.57,191.9,0.96,2026-03-22
SL-4020,summer,33.76,39.75,0.66,2026-05-18
SL-4020,winter,18.95,16.63,0.45,
SL-4021,monsoon,28.79,222.84,0.96,2026-03-22
SL-4021,summer,33.72,33.4,0.81,2026-04-11
SL-4021,winter,23.23,19.53,0.45,
SL-4022,monsoon,26.54,233.57,0.9,2026-03-30
SL-4022,summer,35.18,33.61,0.81,2026-04-06
SL-4022,winter,21.16,14.09,0.54,2026-05-26
SL-4023,monsoon,29.84,201.62,0.95,2026-03-28
SL-4023,summer,34.65,31.84,0.68,2026-05-03
SL-4023,winter,20.61,19.76,0.5,
SL-4024,monsoon,29.73,212.19,0.98,2026-03-24
SL-4024,summer,36.17,27.18,0.8,2026-04-10
SL-4024,winter,24.85,9.01,0.51,2026-05-21
SL-4025,monsoon,27.32,152.76,0.96,2026-03-27
SL-4025,summer,36.42,19.54,0.69,2026-04-10
SL-4025,winter,19.35,7.96,0.54,2026-04-21
SL-4026,monsoon,25.07,157.75,0.99,2026-03-22
SL-4026,summer,35.37,18.3,0.81,2026-04-07
SL-4026,winter,18.38,5.29,0.49,
SL-4027,monsoon,29.94,219.25,0.94,2026-03-29
SL-4027,summer,33.63,20.46,0.74,2026-04-08
SL-4027,winter,21.26,19.47,0.48,
SL-4028,monsoon,26.61,200.15,0.99,2026-03-22
SL-4028,summer,34.69,26.55,0.82,2026-04-08
SL-4028,winter,18.74,13.28,0.5,
SL-4029,monsoon,28.36,218.48,0.85,2026-04-10
SL-4029,summer,33.06,22.9,0.76,2026-03-26
SL-4029,winter,22.75,8.25,0.36,
SL-4030,monsoon,29.38,235.14,0.88,2026-04-01
SL-4030,summer,35.99,29.7,0.81,2026-04-18
SL-4030,winter,20.54,11.12,0.47,
SL-4031,monsoon,29.09,175.41,0.99,2026-03-22
SL-4031,summer,36.25,20.19,0.8,2026-04-24
SL-4031,winter,19.28,16.02,0.38,
SL-4032,monsoon,29.23,189.94,0.76,2026-04-25
SL-4032,summer,34.93,32.52,0.57,2026-05-11
SL-4032,winter,24.77,5.86,0.32,
SL-4033,monsoon,28.15,225.88,0.97,2026-03-23
SL-4033,summer,35.07,26.03,0.84,2026-03-27
SL-4033,winter,18.02,17.88,0.44,
SL-4034,monsoon,25.52,193.33,0.86,2026-04-02
SL-4034,summer,35.63,30.93,0.74,2026-04-05
SL-4034,winter,19.03,11.2,0.37,
SL-4035,monsoon,26.23,180.19,0.85,2026-04-02
SL-4035,summer,37.15,39.7,0.67,2026-05-04
SL-4035,winter,20.83,15.6,0.4,
SL-4036,monsoon,29.62,230.12,0.91,2026-04-04
SL-4036,summer,32.69,36.65,0.71,2026-04-08
SL-4036,winter,24.19,5.17,0.41,
SL-4037,monsoon,28.13,228.0,0.98,2026-03-22
SL-4037,summer,32.71,21.29,0.74,2026-04-10
SL-4037,winter,20.71,19.57,0.44,
SL-4038,monsoon,28.8,189.45,0.99,2026-03-22
SL-4038,summer,34.28,36.36,0.78,2026-04-06
SL-4038,winter,18.62,13.5,0.39,
SL-4039,monsoon,27.81,199.8,0.99,2026-03-22
SL-4039,summer,37.94,21.8,0.75,2026-04-27
SL-4039,winter,20.68,10.7,0.59,2026-04-13
SL-4040,monsoon,26.12,184.88,0.93,2026-03-29
SL-4040,summer,36.43,25.55,0.72,2026-04-08
SL-4040,winter,19.24,13.44,0.45,
SL-4041,monsoon,25.62,161.23,0.99,
SL-4041,summer,34.77,23.22,0.72,
SL-4041,winter,18.27,7.79,0.37,
SL-4042,monsoon,26.44,206.18,0.86,2026-04-01
SL-4042,summer,33.01,36.78,0.7,2026-05-13
SL-4042,winter,20.56,17.7,0.39,
SL-4043,monsoon,28.05,229.99,0.99,2026-03-22
SL-4043,summer,35.82,35.48,0.64,2026-05-22
SL-4043,winter,24.62,14.73,0.34,
SL-4044,monsoon,26.13,236.5,0.86,2026-03-29
SL-4044,summer,33.18,34.14,0.56,2026-04-14
SL-4044,winter,20.69,16.3,0.44,
SL-4045,monsoon,25.34,175.38,0.93,2026-03-24
SL-4045,summer,32.45,29.76,0.77,2026-03-29
SL-4045,winter,23.27,13.74,0.53,2026-06-13
SL-4046,monsoon,25.51,155.94,0.89,2026-03-29
SL-4046,summer,33.91,33.56,0.8,2026-04-08
SL-4046,winter,18.13,13.23,0.37,
SL-4047,monsoon,26.85,182.1,0.85,2026-03-24
SL-4047,summer,33.27,17.66,0.66,2026-04-17
SL-4047,winter,22.6,17.08,0.43,
SL-4048,monsoon,28.88,231.86,0.86,2026-04-01
SL-4048,summer,33.56,22.65,0.81,2026-04-24
SL-4048,winter,21.05,17.77,0.51,2026-04-09
SL-4049,monsoon,27.18,218.1,0.99,2026-03-23
SL-4049,summer,37.54,38.29,0.78,2026-04-22
SL-4049,winter,20.14,7.48,0.52,2026-05-29
SL-4050,monsoon,26.66,187.43,0.94,2026-03-24
SL-4050,summer,37.17,17.22,0.8,2026-03-28
SL-4050,winter,18.38,6.75,0.43,
SL-4051,monsoon,28.64,154.92,0.85,2026-04-16
SL-4051,summer,33.04,19.78,0.79,2026-04-07
SL-4051,winter,23.44,16.3,0.52,2026-03-25
SL-4052,monsoon,29.62,175.19,0.98,2026-03-24
SL-4052,summer,33.08,16.54,0.68,2026-05-17
SL-4052,winter,24.58,19.49,0.49,
SL-4053,monsoon,28.06,242.39,0.99,2026-03-22
SL-4053,summer,37.61,29.08,0.81,2026-03-31
SL-4053,winter,20.04,11.98,0.37,
SL-4054,monsoon,27.34,248.24,0.99,2026-03-23
SL-4054,summer,35.85,30.66,0.78,2026-03-29
SL-4054,winter,18.83,13.76,0.42,
SL-4055,monsoon,27.14,157.29,0.93,2026-03-25
SL-4055,summer,37.58,27.79,0.67,2026-03-27
SL-4055,winter,18.51,13.06,0.4,
SL-4056,monsoon,28.55,223.54,0.99,2026-03-23
SL-4056,summer,34.45,25.32,0.89,2026-04-05
SL-4056,winter,24.02,6.87,0.62,2026-05-11
SL-4057,monsoon,27.05,202.79,0.97,2026-03-23
SL-4057,summer,35.48,28.27,0.83,2026-04-19
SL-4057,winter,20.91,15.79,0.54,2026-05-29
SL-4058,monsoon,25.89,238.72,0.86,2026-03-31
SL-4058,summer,32.57,36.88,0.69,2026-04-08
SL-4058,winter,18.38,6.34,0.43,
SL-4059,monsoon,28.32,249.93,0.86,2026-04-05
SL-4059,summer,32.26,26.64,0.84,2026-04-18
SL-4059,winter,18.42,15.16,0.54,2026-06-08
SL-4060,monsoon,29.65,231.59,0.99,2026-03-23
SL-4060,summer,32.48,15.75,0.72,2026-04-20
SL-4060,winter,23.24,19.74,0.46,
SL-4061,monsoon,28.12,188.22,0.99,2026-03-23
SL-4061,summer,37.45,15.41,0.8,2026-04-23
SL-4061,winter,18.99,7.56,0.41,
SL-4062,monsoon,28.57,159.09,0.91,2026-03-24
SL-4062,summer,35.69,38.06,0.68,2026-03-28
SL-4062,winter,18.28,5.23,0.35,
SL-4063,monsoon,28.25,160.55,0.98,2026-03-23
SL-4063,summer,37.89,16.04,0.67,2026-05-18
SL-4063,winter,24.34,9.79,0.4,
SL-4064,monsoon,28.28,178.74,0.98,2026-03-22
SL-4064,summer,34.3,39.23,0.75,2026-04-13
SL-4064,winter,18.92,13.64,0.52,2026-04-23
SL-4065,monsoon,25.06,240.68,0.82,2026-04-22
SL-4065,summer,37.36,35.41,0.62,2026-03-26
SL-4065,winter,18.66,19.43,0.36,
SL-4066,monsoon,29.56,191.5,0.91,2026-03-27
SL-4066,summer,34.38,16.37,0.78,2026-03-29
SL-4066,winter,24.41,14.87,0.52,2026-06-09
SL-4067,monsoon,28.41,156.52,0.87,2026-04-08
SL-4067,summer,32.65,18.22,0.67,2026-04-10
SL-4067,winter,18.31,15.26,0.42,
SL-4068,monsoon,27.99,167.2,0.91,2026-03-22
SL-4068,summer,36.62,16.49,0.64,2026-05-19
SL-4068,winter,18.3,18.15,0.33,
SL-4069,monsoon,28.01,201.75,0.89,
SL-4069,summer,36.71,16.66,0.8,
SL-4069,winter,18.08,16.24,0.46,
SL-4070,monsoon,27.34,216.84,0.96,2026-03-23
SL-4070,summer,33.71,39.99,0.7,2026-04-17
SL-4070,winter,20.22,18.47,0.44,
SL-4071,monsoon,26.88,198.34,0.91,2026-03-27
SL-4071,summer,37.41,18.43,0.78,2026-03-24
SL-4071,winter,23.9,9.72,0.41,
SL-4072,monsoon,29.28,172.34,0.87,2026-04-06
SL-4072,summer,34.99,29.51,0.67,2026-04-01
SL-4072,winter,20.72,15.39,0.35,
SL-4073,monsoon,27.66,200.04,0.99,2026-03-23
SL-4073,summer,34.42,30.6,0.78,2026-04-22
SL-4073,winter,19.51,8.43,0.38,
SL-4074,monsoon,26.82,236.82,0.97,2026-03-23
SL-4074,summer,32.19,35.09,0.84,2026-03-30
SL-4074,winter,22.33,13.24,0.36,
SL-4075,monsoon,27.56,156.4,0.85,2026-04-11
SL-4075,summer,32.53,22.03,0.64,2026-04-13
SL-4075,winter,20.71,14.25,0.31,
SL-4076,monsoon,26.94,186.32,0.99,2026-03-22
SL-4076,summer,32.21,15.14,0.69,2026-04-22
SL-4076,winter,22.39,13.39,0.49,
SL-4077,monsoon,25.27,219.59,0.99,2026-03-22
SL-4077,summer,36.9,36.71,0.77,2026-04-14
SL-4077,winter,19.54,11.59,0.39,
SL-4078,monsoon,27.58,220.88,0.99,2026-03-23
SL-4078,summer,32.66,39.16,0.68,2026-05-07
SL-4078,winter,23.82,14.22,0.53,2026-06-05
SL-4079,monsoon,29.05,232.65,0.94,
SL-4079,summer,33.04,19.92,0.68,
SL-4079,winter,23.35,7.24,0.36,
SL-4080,monsoon,25.09,165.32,0.93,2026-03-25
SL-4080,summer,33.47,28.3,0.83,2026-03-24
SL-4080,winter,20.18,6.55,0.4,
SL-4081,monsoon,27.35,170.97,0.86,
SL-4081,summer,35.9,37.97,0.72,
SL-4081,winter,23.0,6.42,0.38,
SL-4082,monsoon,29.96,211.35,0.83,2026-04-15
SL-4082,summer,37.2,24.56,0.73,2026-03-26
SL-4082,winter,19.05,17.35,0.37,
SL-4083,monsoon,25.28,198.83,0.93,2026-04-01
SL-4083,summer,36.26,30.29,0.68,2026-04-14
SL-4083,winter,21.6,16.85,0.4,
SL-4084,monsoon,27.55,173.89,0.97,2026-03-25
SL-4084,summer,37.42,23.33,0.76,2026-03-24
SL-4084,winter,20.53,17.42,0.36,
SL-4085,monsoon,29.68,235.07,0.9,2026-03-29
SL-4085,summer,35.68,30.62,0.79,2026-04-20
SL-4085,winter,21.06,11.44,0.46,
SL-4086,monsoon,25.49,242.62,0.87,
SL-4086,summer,36.68,19.64,0.74,
SL-4086,winter,24.37,14.07,0.53,
SL-4087,monsoon,27.47,177.72,0.88,2026-03-26
SL-4087,summer,34.05,17.92,0.79,2026-04-27
SL-4087,winter,22.01,13.12,0.51,2026-04-19
SL-4088,monsoon,27.74,158.77,0.93,2026-03-24
SL-4088,summer,34.0,31.64,0.7,2026-04-22
SL-4088,winter,20.09,17.73,0.46,
SL-4089,monsoon,25.58,187.27,0.98,2026-03-23
SL-4089,summer,37.61,15.46,0.72,2026-04-11
SL-4089,winter,23.67,15.11,0.46,
SL-4090,monsoon,27.7,180.2,0.88,2026-03-28
SL-4090,summer,36.48,33.0,0.65,2026-05-02
SL-4090,winter,22.05,7.41,0.42,
SL-4091,monsoon,29.06,198.37,0.81,2026-03-31
SL-4091,summer,32.93,26.2,0.76,2026-03-28
SL-4091,winter,21.57,14.26,0.37,
SL-4092,monsoon,29.74,163.34,0.98,2026-03-22
SL-4092,summer,34.9,24.12,0.82,2026-03-28
SL-4092,winter,21.11,17.09,0.45,
SL-4093,monsoon,26.6,198.76,0.81,2026-03-25
SL-4093,summer,35.91,22.81,0.71,2026-04-05
SL-4093,winter,22.11,11.8,0.32,
SL-4094,monsoon,29.09,207.0,0.99,2026-03-22
SL-4094,summer,36.51,15.1,0.66,2026-04-26
SL-4094,winter,21.04,17.0,0.49,
SL-4095,monsoon,28.27,230.99,0.99,2026-03-22
SL-4095,summer,37.39,19.67,0.84,2026-04-06
SL-4095,winter,24.98,12.77,0.59,2026-03-29
SL-4096,monsoon,29.01,205.15,0.84,2026-03-28
SL-4096,summer,35.02,36.0,0.7,2026-04-17
SL-4096,winter,22.43,16.22,0.41,
SL-4097,monsoon,28.72,155.72,0.99,2026-03-22
SL-4097,summer,32.26,21.21,0.82,2026-04-06
SL-4097,winter,19.94,11.59,0.53,2026-03-30
SL-4098,monsoon,27.48,172.54,0.93,2026-03-30
SL-4098,summer,34.97,39.98,0.68,2026-04-15
SL-4098,winter,24.8,16.28,0.47,
SL-4099,monsoon,27.42,162.58,0.85,2026-04-15
SL-4099,summer,36.96,18.85,0.58,2026-04-29
SL-4099,winter,22.17,8.53,0.38,
SL-4100,monsoon,25.5,178.32,0.91,
SL-4100,summer,37.66,38.86,0.63,
SL-4100,winter,18.39,19.94,0.44,
SL-4101,monsoon,29.7,173.03,0.97,2026-03-23
SL-4101,summer,34.05,38.89,0.73,2026-04-29
SL-4101,winter,24.67,9.0,0.38,
SL-4102,monsoon,29.82,245.92,0.82,2026-04-17
SL-4102,summer,35.7,23.16,0.65,2026-05-18
SL-4102,winter,20.13,13.54,0.34,
SL-4103,monsoon,27.71,197.59,0.89,2026-04-03
SL-4103,summer,33.94,25.36,0.71,2026-04-03
SL-4103,winter,22.9,11.75,0.43,
SL-4104,monsoon,29.25,222.01,0.89,2026-03-27
SL-4104,summer,36.77,22.44,0.83,2026-04-17
SL-4104,winter,21.44,16.7,0.54,2026-04-04
SL-4105,monsoon,25.14,190.83,0.86,2026-03-28
SL-4105,summer,33.11,23.73,0.7,2026-05-10
SL-4105,winter,23.14,8.33,0.49,
SL-4106,monsoon,28.67,211.26,0.99,2026-03-23
SL-4106,summer,36.04,24.43,0.75,2026-04-25
SL-4106,winter,23.64,8.78,0.45,
SL-4107,monsoon,26.05,161.82,0.93,2026-04-01
SL-4107,summer,33.72,39.91,0.78,2026-03-24
SL-4107,winter,23.08,15.78,0.4,
SL-4108,monsoon,27.59,221.92,0.99,2026-03-23
SL-4108,summer,35.54,26.13,0.95,2026-03-24
SL-4108,winter,20.11,15.09,0.5,
SL-4109,monsoon,25.9,209.16,0.8,
SL-4109,summer,33.48,36.68,0.65,
SL-4109,winter,23.17,13.66,0.47,
SL-4110,monsoon,29.82,173.58,0.88,2026-03-27
SL-4110,summer,35.18,17.72,0.75,2026-04-20
SL-4110,winter,18.65,11.84,0.37,
SL-4111,monsoon,27.21,198.88,0.88,2026-04-05
SL-4111,summer,33.76,35.02,0.66,2026-03-29
SL-4111,winter,20.8,5.95,0.36,
SL-4112,monsoon,29.14,189.28,0.99,2026-03-23
SL-4112,summer,37.96,16.66,0.73,2026-04-09
SL-4112,winter,20.5,14.78,0.5,
SL-4113,monsoon,26.05,203.36,0.84,2026-04-18
SL-4113,summer,36.7,36.8,0.63,2026-04-28
SL-4113,winter,24.45,19.04,0.45,
SL-4114,monsoon,26.82,192.57,0.91,
SL-4114,summer,32.6,27.99,0.78,
SL-4114,winter,24.42,12.71,0.48,
SL-4115,monsoon,28.13,216.05,0.92,2026-03-27
SL-4115,summer,37.26,23.28,0.72,2026-04-30
SL-4115,winter,22.44,13.15,0.54,2026-04-06
SL-4116,monsoon,27.8,188.41,0.99,2026-03-23
SL-4116,summer,35.64,25.72,0.81,2026-04-13
SL-4116,winter,18.5,18.79,0.63,2026-05-17
SL-4117,monsoon,29.83,166.18,0.99,2026-03-22
SL-4117,summer,33.69,17.43,0.77,2026-04-04
SL-4117,winter,18.93,17.21,0.36,
SL-4118,monsoon,26.48,218.82,0.87,2026-03-23
SL-4118,summer,33.2,26.08,0.73,2026-05-09
SL-4118,winter,23.27,17.67,0.53,2026-05-19
SL-4119,monsoon,25.74,195.5,0.86,2026-03-24
SL-4119,summer,36.32,34.9,0.81,2026-04-25
SL-4119,winter,24.02,12.51,0.45,
SL-4120,monsoon,25.03,158.27,0.89,2026-03-23
SL-4120,summer,35.48,29.45,0.75,2026-04-12
SL-4120,winter,18.19,14.55,0.34,
SL-4121,monsoon,29.96,242.61,0.98,2026-03-23
SL-4121,summer,36.29,34.4,0.74,2026-03-27
SL-4121,winter,23.39,5.5,0.29,
SL-4122,monsoon,29.05,197.76,0.96,2026-03-26
SL-4122,summer,33.41,29.42,0.83,2026-04-16
SL-4122,winter,20.87,12.86,0.52,2026-04-27
SL-4123,monsoon,28.94,221.77,0.89,2026-04-04
SL-4123,summer,36.1,29.52,0.81,2026-04-09
SL-4123,winter,22.11,11.97,0.44,
SL-4124,monsoon,26.56,198.7,0.89,2026-04-02
SL-4124,summer,35.39,26.4,0.66,2026-05-09
SL-4124,winter,23.45,13.54,0.42,
SL-4125,monsoon,25.88,169.69,0.97,2026-03-25
SL-4125,summer,32.56,30.21,0.72,2026-03-26
SL-4125,winter,24.16,14.83,0.48,
SL-4126,monsoon,27.88,155.61,0.88,2026-03-28
SL-4126,summer,37.19,29.37,0.69,2026-04-18
SL-4126,winter,21.34,9.26,0.43,
SL-4127,monsoon,26.6,183.44,0.99,2026-03-23
SL-4127,summer,34.89,22.25,0.8,2026-04-17
SL-4127,winter,20.47,17.07,0.56,2026-04-26
SL-4128,monsoon,29.08,177.83,0.82,2026-04-11
SL-4128,summer,33.46,24.79,0.71,2026-04-05
SL-4128,winter,20.07,18.82,0.42,
SL-4129,monsoon,27.34,219.07,0.94,2026-03-28
SL-4129,summer,34.86,17.17,0.76,2026-04-30
SL-4129,winter,19.83,7.65,0.46,
SL-4130,monsoon,25.68,246.11,0.88,2026-04-04
SL-4130,summer,32.0,19.68,0.71,2026-05-02
SL-4130,winter,23.98,5.85,0.53,2026-05-24
SL-4131,monsoon,29.54,157.26,0.99,2026-03-23
SL-4131,summer,34.17,38.45,0.78,2026-04-08
SL-4131,winter,20.77,5.24,0.48,
SL-4132,monsoon,25.03,230.68,0.99,2026-03-22
SL-4132,summer,32.75,33.57,0.72,2026-04-08
SL-4132,winter,19.11,17.76,0.46,
SL-4133,monsoon,27.69,154.02,0.96,2026-03-23
SL-4133,summer,35.14,36.28,0.83,2026-04-12
SL-4133,winter,24.83,12.78,0.43,
SL-4134,monsoon,27.37,249.57,0.85,2026-04-05
SL-4134,summer,33.01,32.47,0.69,2026-04-14
SL-4134,winter,18.27,5.95,0.41,
SL-4135,monsoon,28.72,240.92,0.95,2026-03-29
SL-4135,summer,34.7,35.86,0.7,2026-04-26
SL-4135,winter,21.79,9.25,0.49,
SL-4136,monsoon,26.8,158.73,0.99,2026-03-22
SL-4136,summer,32.66,22.8,0.83,2026-04-05
SL-4136,winter,22.58,7.94,0.36,
SL-4137,monsoon,25.98,242.43,0.82,2026-04-07
SL-4137,summer,32.45,15.88,0.69,2026-04-26
SL-4137,winter,19.76,15.25,0.41,
SL-4138,monsoon,26.04,223.35,0.97,2026-03-25
SL-4138,summer,34.93,15.34,0.59,2026-04-09
SL-4138,winter,22.6,15.22,0.4,
SL-4139,monsoon,29.79,228.06,0.88,2026-04-03
SL-4139,summer,34.35,17.42,0.71,2026-05-12
SL-4139,winter,18.83,7.1,0.46,
SL-4140,monsoon,29.44,227.56,0.95,2026-03-25
SL-4140,summer,34.14,37.05,0.65,2026-05-16
SL-4140,winter,19.19,19.33,0.36,
SL-4141,monsoon,29.43,188.53,0.95,2026-03-24
SL-4141,summer,35.96,37.2,0.82,2026-03-31
SL-4141,winter,24.09,13.58,0.46,
SL-4142,monsoon,26.33,164.89,0.98,2026-03-23
SL-4142,summer,36.47,27.64,0.84,2026-03-31
SL-4142,winter,24.26,8.51,0.43,
SL-4143,monsoon,27.42,174.18,0.94,2026-03-31
SL-4143,summer,37.77,35.58,0.62,2026-05-09
SL-4143,winter,19.23,16.65,0.49,
SL-4144,monsoon,27.91,168.41,0.85,2026-04-08
SL-4144,summer,32.92,35.16,0.78,2026-04-28
SL-4144,winter,19.64,5.23,0.51,2026-04-18
SL-4145,monsoon,27.11,234.8,0.95,2026-03-29
SL-4145,summer,35.87,21.94,0.77,2026-04-29
SL-4145,winter,21.7,8.53,0.38,
SL-4146,monsoon,28.54,194.32,0.99,2026-03-23
SL-4146,summer,37.62,18.3,0.69,2026-04-10
SL-4146,winter,18.95,15.4,0.47,
SL-4147,monsoon,25.18,212.14,0.91,2026-04-05
SL-4147,summer,33.48,26.88,0.74,2026-04-13
SL-4147,winter,20.71,17.26,0.47,
SL-4148,monsoon,25.53,226.18,0.79,2026-04-08
SL-4148,summer,36.88,33.23,0.72,2026-04-24
SL-4148,winter,21.21,19.06,0.3,
SL-4149,monsoon,28.04,227.61,0.81,2026-04-24
SL-4149,summer,36.98,38.57,0.61,2026-03-25
SL-4149,winter,19.55,9.97,0.33,
SL-4150,monsoon,28.61,203.91,0.89,2026-03-29
SL-4150,summer,34.61,34.71,0.71,2026-04-13
SL-4150,winter,24.38,9.2,0.35,
SL-4151,monsoon,27.81,249.97,0.95,2026-03-29
SL-4151,summer,34.32,37.82,0.81,2026-04-20
SL-4151,winter,18.27,16.85,0.52,2026-04-04
SL-4152,monsoon,26.11,242.12,0.89,2026-04-07
SL-4152,summer,35.58,25.36,0.71,2026-04-27
SL-4152,winter,18.1,12.76,0.45,
SL-4153,monsoon,28.46,183.88,0.96,2026-03-22
SL-4153,summer,37.63,27.71,0.76,2026-04-29
SL-4153,winter,22.47,14.99,0.41,
SL-4154,monsoon,27.76,227.36,0.94,2026-04-01
SL-4154,summer,34.47,25.34,0.74,2026-04-25
SL-4154,winter,23.0,11.56,0.39,
SL-4155,monsoon,28.04,233.47,0.97,2026-03-24
SL-4155,summer,38.0,38.95,0.79,2026-03-30
SL-4155,winter,19.71,9.21,0.53,2026-05-17
SL-4156,monsoon,26.93,179.08,0.99,2026-03-22
SL-4156,summer,33.82,18.16,0.76,2026-05-02
SL-4156,winter,19.25,9.79,0.52,2026-05-29
SL-4157,monsoon,27.43,199.16,0.96,2026-03-23
SL-4157,summer,32.26,26.15,0.8,2026-03-25
SL-4157,winter,21.44,10.81,0.54,2026-04-02
SL-4158,monsoon,26.2,236.99,0.92,2026-04-03
SL-4158,summer,36.24,34.21,0.74,2026-04-27
SL-4158,winter,19.47,15.09,0.37,
SL-4159,monsoon,29.66,181.73,0.99,2026-03-22
SL-4159,summer,33.45,17.06,0.76,2026-04-03
SL-4159,winter,18.37,8.23,0.48,
SL-4160,monsoon,26.52,164.21,0.99,2026-03-22
SL-4160,summer,35.64,39.21,0.74,2026-04-19
SL-4160,winter,24.39,11.55,0.42,
SL-4161,monsoon,28.63,199.24,0.99,2026-03-22
SL-4161,summer,36.26,23.61,0.75,2026-05-05
SL-4161,winter,19.9,8.17,0.43,
SL-4162,monsoon,26.1,196.82,0.96,2026-03-28
SL-4162,summer,36.05,30.91,0.77,2026-04-09
SL-4162,winter,19.39,16.0,0.46,
SL-4163,monsoon,28.52,216.76,0.99,2026-03-23
SL-4163,summer,37.26,28.77,0.73,2026-04-13
SL-4163,winter,20.62,9.54,0.43,
SL-4164,monsoon,27.47,220.1,0.76,2026-04-23
SL-4164,summer,34.79,20.17,0.69,2026-04-01
SL-4164,winter,22.93,9.5,0.43,
SL-4165,monsoon,25.05,178.37,0.99,2026-03-23
SL-4165,summer,35.02,28.23,0.76,2026-03-31
SL-4165,winter,18.2,19.54,0.52,2026-05-22
SL-4166,monsoon,26.53,155.47,0.83,2026-03-25
SL-4166,summer,32.61,26.27,0.71,2026-04-04
SL-4166,winter,20.14,10.04,0.42,
SL-4167,monsoon,26.92,153.37,0.86,2026-03-24
SL-4167,summer,37.63,28.44,0.65,2026-04-13
SL-4167,winter,21.82,7.91,0.42,
SL-4168,monsoon,27.81,177.82,0.92,2026-04-02
SL-4168,summer,32.0,23.41,0.84,2026-04-06
SL-4168,winter,24.05,19.06,0.47,
SL-4169,monsoon,29.5,196.43,0.93,2026-03-24
